file_id,ground_truth,hypothesis,wer,cer
sample_0272,जागतिक पुस्तक दिन कधी आहे, जागतिक पुस्तक दिन कधी आहे,0.0,0.0
sample_0273,जागतिक पुस्तक दिन कधी आहे, जागतिक पुस्तक दिन कधी आहे,0.0,0.0
sample_0274,जागतिक पुस्तक दिन कधी आहे, जागतिक पुस्तक दिन कधी आहे,0.0,0.0
sample_0275,माई आजीचा स्मृती दिन तिथी प्रमाणे कधी येईल, माई आजीचा स्मृती दििन तिथी प्रमाणे कधी येईल,0.125,0.023809523809523808
sample_0276,माई आजीचा स्मृती दिन तिथी प्रमाणे कधी येईल, माी आजीचा स्मृती दििन किती प्रमाणे कधी येईल,0.375,0.09523809523809523
sample_0277,माई आजीचा स्मृती दिन तिथी प्रमाणे कधी येईल, माई आजीचा स्मृती दििन तिथी प्र्रमाणे कधी येईल,0.25,0.07142857142857142
sample_0278,माई आजीचा स्मृती दिन तिथी प्रमाणे कधी येईल, माई आजीचा स्मृती दििन तिथी प्रमाणे कधी येईल,0.125,0.023809523809523808
sample_0279,माई आजीचा स्मृती दिन तिथी प्रमाणे कधी येईल, माईराजी चा स्मृती दििन तिथी प्रमाणे कधी येईल,0.375,0.09523809523809523
sample_0280,माई आजीचा स्मृती दिन तिथी प्रमाणे कधी येईल, माई आजी चा स्मृती दििन तिथी प्रमाणे कधी येईल,0.375,0.047619047619047616
sample_0281,माई आजीचा स्मृती दिन तिथी प्रमाणे कधी येईल, माय आजीचा स्मृती दििन तिथी प्रमाणे कधी येईल,0.25,0.047619047619047616
sample_0282,माई आजीचा स्मृती दिन तिथी प्रमाणे कधी येईल, माई आजची स्मृतिदिन तिथी प्रमाणे कधी येईल,0.375,0.09523809523809523
sample_0283,माई आजीचा स्मृती दिन तिथी प्रमाणे कधी येईल, माई आधीचा स्मृती दििन तिथी प्रमाणे कधी येईल,0.25,0.047619047619047616
sample_0284,किशोरी ताईंच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर, किशोरी ताईंच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर,0.0,0.0
sample_0285,किशोरी ताईंच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर, किशोरीतााईच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर,0.18181818181818182,0.05357142857142857
sample_0286,किशोरी ताईंच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर, किशोरी ताईंच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर,0.0,0.0
sample_0287,किशोरी ताईंच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर, किशोरी ताई च्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर,0.18181818181818182,0.017857142857142856
sample_0288,किशोरी ताईंच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर, किशोरीतााईंच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर,0.18181818181818182,0.03571428571428571
sample_0289,किशोरी ताईंच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर, किशोरी ताईंच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर,0.0,0.0
sample_0290,किशोरी ताईंच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर, किशोरी ताईंच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर,0.0,0.0
sample_0291,किशोरी ताईंच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर, किशोरी ताईंच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर,0.0,0.0
sample_0292,किशोरी ताईंच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर, किशोरी ताईंच्या आवाजातील अवघा रंग एक झाला हे गीत सुरू कर,0.0,0.0
sample_0293,सुन्या सुन्या मैफिलीत माझ्या हे लता मंगेशकरांचे गीत प्ले कर, सुन्या सुन्या मैफलीत माझ्या हे लता मंगेशकरांचे गीत प्ले कर,0.1,0.01694915254237288
sample_0294,सुन्या सुन्या मैफिलीत माझ्या हे लता मंगेशकरांचे गीत प्ले कर, सुन्या सुन्या मैथिलीत माझ्या हे लता मंगेशकरांचे गीत प्ले कर,0.1,0.01694915254237288
sample_0295,सुन्या सुन्या मैफिलीत माझ्या हे लता मंगेशकरांचे गीत प्ले कर, सुन्या सुन्या मैफिलीत माझ्या हे लता मंगेशकरांचे गीत प्ले कर,0.0,0.0
sample_0296,सुन्या सुन्या मैफिलीत माझ्या हे लता मंगेशकरांचे गीत प्ले कर, सुन्या सुन्या मैफिलीत माझ्या हे लता मंगेशकर यांचे गीत प्ले कर,0.2,0.03389830508474576
sample_0297,सुन्या सुन्या मैफिलीत माझ्या हे लता मंगेशकरांचे गीत प्ले कर, सुन्या सुन्या मैफिलीत माझे हे लता मंगेशकरांचे गीत प्ले कर,0.1,0.05084745762711865
