Key,Transcription
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_016.mp3,देखिए वो जो आप वो एक बार purchase करने के बाद में आपको पता चलेगा sir वो एक बार आप
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_017.mp3,"मतलब इनसे बात करनी पड़ेगी आपको, वहां की जो trainer होता है, उनसे बात करनी पड़ेगी आपको."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_018.mp3,because every centre में every trainer के ऊपर depend होता है वो
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_019.mp3,"तो उसमें मेरा जो gym रहेगा वो तो रहेगा ही रहेगा, वो जो special classes होते हैं, वो क्या होते हैं?"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_022.mp3,"मतलब ये formats होते हैं, five formats होते हैं, जिसमें हम आपको"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_023.mp3,"unlimited access जो है, elite के लिए रहेगा, pro के लिए आपको two sessions रहेंगे every month"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_024.mp3,आइदर आप ये format में जा सकते हैं या फिर आप allied gym में जा सकते हैं.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_025.mp3,मान के चलो मैंने यह light लिया तो मान के चलो अगर
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_027.mp3,उसके लिए आपको in advance में book करना पड़ेगा slots book करने के लिए क्योंकि limited slots होता है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_030.mp3,तो इसलिए क्योंकि फिर membership कोई काम का नहीं रहेगा क्योंकि आपने बता है कि transfer हो ही नहीं सकता
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_031.mp3,आज के लिए आपको 45 days membership pause days मिल रहे हैं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_032.mp3,"तब आज के लिए आपको 2 months extension मिल रहा है इसमें, 1750 off भी मिल रहा है"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_033.mp3,और 45 days membership pause days भी मिल रहे हैं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_034.mp3,"और इसके अनावा सर अगर आज जब आप ये purchase करते हैं, तो by end of the day तक आप अगर purchase करने हैं, इसमें आपको 400 का discount मिलेगा."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_039.mp3,"members को उतना वहाँ पे रहेगा, इसलिए बोलता है, cult group classes, जो भी आपको attend करना पड़े, पड़ कर रहे हैं,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_040.mp3,तो आप उसे advance में book करने के लिए इसलिए बोलते हैं.
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_044.mp3,"और ये भी Allied Gym और Classes भी हैता है, Hybrid Gym है ये."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_046.mp3,group class चार दिन पहले वो schedule करना होता है और वो कभी भी जब करेंगे
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_047.mp3,मतलब जब मैं करूँगा तब उसी के according time डी trainer आ जाएगा है न
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_051.mp3,classes book कर सकते हैं एक ही दिन के लिए ठीक है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_052.mp3,"जैसे ही आप पहला session जो होता है वो attend कर लेंगे,"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_053.mp3,तो उसके बाद में फिर से आप एक फिर से book कर सकते हैं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_054.mp3,और उसमें क्या क्या होते हैं एक आपने बताया dance और एक दूसरा बताया आपने
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_059.mp3,और इसमें आपको जो है bone density होता है improve करता है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_060.mp3,मैं यह कह रहा था कि मैं आपको dance का example दे रहा हूँ जैसे कि वहाँ
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_061.mp3,special class जो है group class वो schedule कर लिया
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_062.mp3,या उसका हमेशा class रहता है कि step से वो manage करेगा उस level को
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_063.mp3,जैसे कि आपको dancing को लेकर चलेंगे तो dancing की different होता है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_064.mp3,swimming का और badminton का अगर आपको चाहिए तो आपको different membership लेनी पड़ेगी आपको
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_066.mp3,"अगर ये आप स्विमिंग का देख रहे होंगे, फिर 12 months का जो है, आपको इसमें 15,290 का पड़ेगा स्विमिंग."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_067.mp3,और per month आपको 1256 रहेगा और 1.5 month extension मिलेगा इसमें
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_068.mp3,"3,500 off apply किया गया है और 30 days membership process भी दिया जा रहा है"
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_071.mp3,ऐसे नहीं है कि आप exact जो है ये training मतलब जो आपको perfection में मिलेगी
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_072.mp3,"यह आपको वैसे नहीं होता है, perfection में नहीं होता है training."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_073.mp3,वही तो basic आपको सिखाएंगी कि कैसे करना है क्या करना है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_080.mp3,मैं सुबह में जाऊंगा 6 बजे कितने बजे morning में खुल जाते है सारे 5 और 6
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_081.mp3,group class Sunday को भी schedule कर सकता हूँ group class
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_084.mp3,यह hybrid gym है तो मतलब gym और group classes दोनों hybrid मतलब एक होता है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_087.mp3,तो एक बार आप उनसे भी चेक कर सकते हैं कि यह gym ही बंद होता है या फिर group classes भी बंद होता है
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_088.mp3,पहले पूछी लूँगा मैंने डाउट कीर हो जाएगा न तभी admission लूँगा है कि नहीं
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_089.mp3,"तो आपके कोई friends में, family members में या social circle में ऐसा कोई है जिसको आप prefer करना चाहते हैं."
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_091.mp3,अगर आप 10-15 दिन के लिए जा रहे हैं तो आप तो membership transfer नहीं करेंगे
s3://label-studio-in/STT_Audio_Datasets/Cult_Source/2018225_2024_08_22_08_37_GMT_384_segment_094.mp3,इसमें extension नहीं मिल रहा है क्यूंकि आपको already 90 days का membership policies मिल रहा है तो इसमें extension नहीं मिल रहा है
